Open,High,Low,Close,Volume,date
653.34,660.32,632.39,635.39,593303,2021-03-31
666.31,668.3,660.32,661.32,233592,2021-03-30
667.3,674.29,661.32,668.3,551498,2021-03-29
657.33,665.31,653.34,662.32,279709,2021-03-26
648.35,662.32,643.37,653.34,277804,2021-03-25
668.3,668.3,644.36,644.36,418360,2021-03-24
670.3,678.28,663.31,663.31,402420,2021-03-23
661.32,668.3,654.34,667.3,381968,2021-03-22
658.33,673.29,658.33,662.32,455755,2021-03-19
662.32,669.3,652.34,663.31,484327,2021-03-18
656.33,669.3,651.35,660.32,385577,2021-03-17
657.33,668.3,652.34,658.33,424275,2021-03-16
663.31,664.31,652.34,660.32,471695,2021-03-15
660.32,670.3,652.34,664.31,688946,2021-03-12
644.36,658.33,642.37,653.34,426080,2021-03-11
646.36,655.34,635.39,645.36,568340,2021-03-10
648.35,648.35,627.41,644.36,1111717,2021-03-09
653.34,673.29,652.34,669.3,1098985,2021-03-08
643.37,644.36,634.39,643.37,360915,2021-03-05
643.37,645.36,630.4,641.37,399512,2021-03-04
642.37,645.36,632.39,641.37,348984,2021-03-03
641.37,643.37,628.4,636.38,460768,2021-03-02
620.42,637.38,611.45,636.38,502072,2021-03-01
614.44,623.42,607.46,616.43,481219,2021-02-26
617.43,632.39,613.44,617.43,888852,2021-02-25
630.15,632.14,601.28,607.26,1147359,2021-02-24
626.17,641.1,623.19,633.14,562730,2021-02-22
644.09,646.08,622.19,626.17,666295,2021-02-19
637.12,652.05,637.12,638.12,520038,2021-02-18
636.12,654.05,636.12,642.1,861875,2021-02-17
642.1,644.09,630.15,635.13,572474,2021-02-16
649.07,649.07,622.19,636.12,869309,2021-02-15
631.15,647.08,625.17,645.09,811348,2021-02-12
615.22,631.15,610.24,626.17,824507,2021-02-10
622.19,630.15,609.25,615.22,781514,2021-02-09
616.21,632.14,612.23,624.18,801805,2021-02-08
619.21,634.14,608.25,610.24,1222295,2021-02-05
592.33,628.16,588.35,622.19,1685980,2021-02-04
591.33,604.27,579.39,595.31,934301,2021-02-03
572.42,593.32,570.42,587.35,1074933,2021-02-02
564.45,574.4,560.47,572.42,602609,2021-02-01
559.47,574.4,556.49,568.44,1139122,2021-01-29
524.63,569.42,522.64,566.44,2017069,2021-01-28
524.63,545.53,522.64,534.58,1046505,2021-01-27
518.66,521.64,513.67,520.65,430234,2021-01-26
522.64,522.64,515.67,517.66,482872,2021-01-25
522.64,528.62,513.67,526.62,559014,2021-01-22
521.64,531.6,517.66,522.64,831237,2021-01-21
499.74,521.64,499.74,518.66,1153688,2021-01-20
483.81,495.76,476.85,494.76,739625,2021-01-19
475.85,478.83,467.89,476.85,408336,2021-01-18
462.91,476.85,457.94,476.85,821694,2021-01-15
460.92,465.9,458.92,464.9,582319,2021-01-14
466.89,473.86,459.92,462.91,578501,2021-01-13
470.87,470.87,461.92,466.89,471219,2021-01-12
464.9,467.89,461.92,467.89,694824,2021-01-08
458.92,464.9,456.94,459.92,532595,2021-01-07
456.94,458.92,452.95,455.94,221195,2021-01-06
452.95,459.92,452.95,454.94,262280,2021-01-05
462.91,462.91,450.96,456.94,408938,2021-01-04
462.91,466.89,458.92,460.92,535206,2020-12-30
451.96,469.88,451.96,469.88,549672,2020-12-29
460.92,464.9,451.96,453.95,818681,2020-12-28
472.87,474.85,465.9,468.88,396784,2020-12-25
474.85,475.85,469.88,471.87,415970,2020-12-24
471.87,474.85,468.88,473.86,370666,2020-12-23
482.82,484.81,470.87,470.87,678652,2020-12-22
482.82,488.79,481.83,487.8,466096,2020-12-21
482.82,487.8,480.83,481.83,491711,2020-12-18
481.83,483.81,474.85,482.82,614363,2020-12-17
483.81,485.81,479.83,481.83,436664,2020-12-16
492.78,496.76,476.85,479.83,906275,2020-12-15
488.79,492.78,485.81,487.8,602208,2020-12-14
480.83,488.79,476.85,488.79,555096,2020-12-11
483.81,486.8,475.85,475.85,744347,2020-12-10
497.76,497.76,488.79,491.78,494624,2020-12-09
492.78,500.74,489.79,496.76,390657,2020-12-08
504.72,505.72,489.79,489.79,728074,2020-12-07
502.73,507.71,500.74,507.71,366146,2020-12-04
504.72,507.71,498.74,504.72,368657,2020-12-03
500.74,507.71,498.74,504.72,365243,2020-12-02
510.69,512.69,498.74,499.74,393269,2020-12-01
512.69,514.67,504.72,506.71,370768,2020-11-30
518.66,521.64,509.7,515.67,447010,2020-11-27
520.65,521.64,512.69,517.66,242289,2020-11-26
537.57,540.56,516.67,516.67,530787,2020-11-25
531.6,539.56,530.6,533.59,667602,2020-11-24
527.62,530.6,518.66,528.62,412254,2020-11-20
526.62,530.6,518.66,523.64,662781,2020-11-19
519.65,526.62,514.67,517.66,577296,2020-11-18
526.62,526.62,515.67,524.63,857254,2020-11-17
507.71,526.62,507.71,520.65,1294420,2020-11-16
487.8,505.72,485.81,501.74,1223099,2020-11-13
483.81,488.79,479.83,482.82,723654,2020-11-12
483.81,486.8,477.85,480.83,731790,2020-11-11
497.76,497.76,478.83,483.81,992664,2020-11-10
494.76,497.76,488.79,492.78,460973,2020-11-09
482.82,492.78,482.82,486.8,381214,2020-11-06
482.82,489.79,477.85,489.79,710796,2020-11-05
484.81,489.79,474.85,484.81,635558,2020-11-04
477.85,486.8,475.85,480.83,553991,2020-11-02
495.76,496.76,475.85,481.83,879353,2020-10-30
487.8,506.71,487.8,503.72,856150,2020-10-29
484.81,499.74,482.82,495.76,1050423,2020-10-28
472.87,481.83,467.89,481.83,543845,2020-10-27
486.8,492.78,476.85,479.83,549068,2020-10-26
480.83,483.81,474.85,482.82,470917,2020-10-23
486.8,486.8,475.85,477.85,562730,2020-10-22
488.79,495.76,483.81,483.81,674432,2020-10-21
479.83,498.74,473.86,495.76,1100850,2020-10-20
485.81,492.78,460.92,475.85,1840576,2020-10-19
488.79,502.73,479.83,480.83,2500744,2020-10-16
532.6,532.6,515.67,526.62,1090001,2020-10-15
544.54,546.53,529.6,534.58,1125662,2020-10-14
533.59,549.51,533.59,549.51,722348,2020-10-13
537.57,539.56,530.6,536.58,487593,2020-10-12
535.58,541.55,528.62,541.55,662278,2020-10-09
532.6,540.56,531.6,535.58,518933,2020-10-08
540.56,544.54,530.6,533.59,721745,2020-10-07
550.51,552.51,541.55,549.51,455950,2020-10-06
540.56,552.51,537.57,551.51,661876,2020-10-05
539.56,547.53,530.6,536.58,563032,2020-10-02
542.55,557.48,532.6,540.56,832242,2020-09-30
524.63,542.55,519.65,541.55,749771,2020-09-29
520.65,529.6,512.69,528.62,909188,2020-09-28
536.58,544.54,512.69,520.65,1241884,2020-09-25
555.49,555.49,527.62,535.58,1057555,2020-09-24
579.39,585.35,564.45,566.44,532896,2020-09-23
572.42,583.37,572.42,583.37,474233,2020-09-18
578.39,579.39,566.44,574.4,364138,2020-09-17
572.42,585.35,570.42,576.4,990052,2020-09-16
557.48,563.46,556.49,563.46,405524,2020-09-15
562.46,569.42,557.48,562.46,955697,2020-09-14
538.57,547.53,533.59,546.53,516121,2020-09-11
529.6,539.56,529.6,533.59,370366,2020-09-10
533.59,537.57,526.62,528.62,340029,2020-09-09
535.58,537.57,522.64,537.57,584930,2020-09-08
541.55,543.55,533.59,534.58,390958,2020-09-07
541.55,551.51,538.57,542.55,442489,2020-09-04
559.47,563.46,550.51,553.5,397688,2020-09-03
557.48,561.46,552.51,555.49,432645,2020-09-02
547.53,557.48,540.56,554.49,461374,2020-09-01
540.56,554.49,539.56,548.53,628325,2020-08-31
555.49,561.46,524.63,533.59,1214762,2020-08-28
553.71,560.65,551.72,555.69,660180,2020-08-27
531.88,554.69,531.88,554.69,1183711,2020-08-26
535.84,544.78,522.95,531.88,991934,2020-08-25
530.88,537.83,529.88,535.84,574219,2020-08-24
523.93,527.91,522.95,525.92,547009,2020-08-21
506.07,522.95,505.08,519.97,761259,2020-08-20
508.06,512.03,503.1,509.05,369140,2020-08-19
498.14,514.0,495.16,506.07,875739,2020-08-18
483.25,498.14,483.25,498.14,530079,2020-08-17
480.27,490.19,478.28,489.21,463466,2020-08-14
484.24,494.16,479.28,480.27,583692,2020-08-13
478.28,483.25,473.33,483.25,581576,2020-08-12
471.34,476.31,464.4,474.31,663204,2020-08-11
479.28,484.24,466.39,468.36,799353,2020-08-07
476.31,486.22,474.31,482.26,438474,2020-08-06
481.27,485.24,467.38,480.27,695754,2020-08-05
483.25,486.22,472.34,477.3,483219,2020-08-04
458.44,483.25,458.44,481.27,562530,2020-08-03
461.43,474.31,448.52,459.43,958981,2020-07-31
480.27,487.22,457.46,464.4,1319959,2020-07-30
496.15,499.12,474.31,475.31,1436354,2020-07-29
517.98,519.97,498.14,502.1,1266144,2020-07-28
516.0,523.93,506.07,523.93,879469,2020-07-27
546.76,549.73,517.0,517.0,1823333,2020-07-22
547.76,570.57,543.79,558.67,1905868,2020-07-21
527.91,541.79,518.97,540.81,929353,2020-07-20
524.93,533.86,516.0,526.91,1450665,2020-07-17
582.48,582.48,516.0,517.98,2986182,2020-07-16
555.69,587.45,543.79,573.55,2399870,2020-07-15
530.88,565.61,523.93,564.62,1525037,2020-07-14
536.84,542.79,530.88,537.83,467901,2020-07-13
531.88,544.78,530.88,531.88,636802,2020-07-10
536.84,546.76,527.91,527.91,788468,2020-07-09
538.82,548.75,532.87,536.84,673785,2020-07-08
514.0,548.75,514.0,548.75,1179477,2020-07-07
501.12,517.0,501.12,514.0,557994,2020-07-06
496.15,525.92,488.22,511.03,815375,2020-07-03
501.12,506.07,489.21,496.15,910206,2020-07-02
510.04,517.98,499.12,501.12,565049,2020-07-01
524.93,524.93,510.04,510.04,569482,2020-06-30
502.1,519.97,502.1,517.0,1087772,2020-06-29
548.75,548.75,532.87,532.87,889243,2020-06-26
552.72,561.64,546.76,548.75,682351,2020-06-25
566.6,568.6,558.67,559.66,482514,2020-06-24
586.45,586.45,569.57,570.57,604956,2020-06-23
576.53,593.4,574.54,583.48,475459,2020-06-22
592.4,593.4,572.57,579.5,738886,2020-06-19
575.54,589.43,567.6,585.45,784135,2020-06-18
574.54,577.52,562.64,574.54,535320,2020-06-17
555.69,577.52,554.69,569.57,800762,2020-06-16
558.67,560.65,541.79,542.79,900127,2020-06-15
545.76,565.61,545.76,562.64,1102183,2020-06-12
569.57,582.48,563.63,576.53,1057639,2020-06-11
586.45,588.44,567.6,569.57,1934085,2020-06-10
605.3,613.24,586.45,600.34,1155795,2020-06-09
616.21,617.21,591.41,601.33,1487649,2020-06-08
595.38,625.14,590.42,614.24,3740588,2020-06-05
543.79,588.44,540.81,585.45,3830682,2020-06-04
522.95,534.85,518.97,533.86,967949,2020-06-03
517.98,526.91,517.98,520.96,572607,2020-06-02
522.95,523.93,514.0,517.98,423963,2020-06-01
531.88,537.83,517.0,517.0,1004430,2020-05-29
516.0,532.87,514.0,530.88,1596588,2020-05-28
516.0,516.0,507.07,510.04,718731,2020-05-27
517.98,518.97,505.08,514.0,1117501,2020-05-26
518.97,526.91,516.0,516.0,633576,2020-05-25
523.93,523.93,515.0,516.0,536730,2020-05-22
533.86,533.86,517.98,522.95,586413,2020-05-21
529.88,534.85,525.92,527.91,573615,2020-05-20
533.86,547.76,526.91,539.81,874530,2020-05-19
522.95,531.88,517.98,524.93,724476,2020-05-18
519.97,519.97,502.1,516.0,688398,2020-05-15
525.92,529.88,508.06,510.04,781011,2020-05-14
507.07,523.93,503.1,523.93,760856,2020-05-13
532.87,535.84,515.0,516.0,960189,2020-05-12
535.84,537.83,522.95,528.9,893679,2020-05-11
510.04,526.91,506.07,520.96,1218881,2020-05-08
494.16,509.05,494.16,501.12,830793,2020-05-07
502.1,508.06,488.22,498.14,998585,2020-05-01
506.07,522.95,506.07,511.03,1918163,2020-04-30
467.38,490.19,466.39,488.22,1348680,2020-04-28
460.43,469.36,458.44,466.39,906174,2020-04-27
456.46,463.4,454.48,455.46,926531,2020-04-24
473.33,476.31,454.48,460.43,1422044,2020-04-23
456.46,471.34,450.51,468.36,1273601,2020-04-22
460.43,473.33,457.46,459.43,999492,2020-04-21
464.4,468.36,454.48,464.4,1821822,2020-04-20
463.4,479.28,462.42,472.34,2352808,2020-04-17
457.46,466.39,448.52,459.43,2426273,2020-04-16
471.34,473.33,447.53,465.39,5422432,2020-04-15
512.03,524.93,504.09,513.03,2429598,2020-04-14
517.0,525.92,498.14,498.14,1943960,2020-04-13
540.81,541.79,517.98,533.86,1113167,2020-04-10
540.81,543.79,517.98,535.84,1276827,2020-04-09
515.0,539.81,514.0,532.87,2213838,2020-04-08
498.14,518.97,497.15,515.0,1865961,2020-04-07
442.58,481.27,442.58,478.28,1984977,2020-04-06
478.28,482.26,431.65,442.58,2033753,2020-04-03
480.27,498.14,462.42,478.28,1359563,2020-04-02
517.98,522.95,494.16,498.14,1072957,2020-04-01
545.76,546.76,515.0,527.91,1044438,2020-03-31
544.78,564.62,524.93,537.83,1703813,2020-03-30
564.62,568.6,546.76,555.69,1570688,2020-03-27
550.73,558.67,525.92,547.76,1682347,2020-03-26
555.69,577.52,541.79,560.65,2635382,2020-03-25
511.03,531.88,500.12,516.0,1757022,2020-03-24
481.27,492.19,463.4,487.22,2335474,2020-03-23
491.19,495.16,463.4,489.21,2385359,2020-03-19
479.28,502.1,466.39,471.34,2837034,2020-03-18
402.87,463.4,402.87,452.49,2665010,2020-03-17
428.67,449.51,414.79,421.73,1665619,2020-03-16
398.91,437.61,385.01,421.73,2653119,2020-03-13
451.5,490.19,441.58,446.54,2947283,2020-03-12
503.1,519.97,474.31,475.31,1846007,2020-03-11
466.39,496.15,420.74,493.18,3417301,2020-03-10
496.15,511.03,467.38,474.31,2730212,2020-03-09
532.87,547.76,519.97,524.93,1686681,2020-03-06
555.69,556.69,538.82,549.73,1441393,2020-03-05
517.0,540.81,514.0,536.84,1457618,2020-03-04
596.37,598.36,526.91,529.88,2744018,2020-03-03
498.14,574.54,498.14,566.6,2741096,2020-03-02
520.96,535.84,497.15,517.0,2935694,2020-02-28
572.57,583.48,552.72,560.65,1886720,2020-02-27
608.09,612.05,568.55,581.39,2537016,2020-02-26
598.2,620.94,598.2,611.05,1711942,2020-02-25
618.97,635.76,617.98,633.8,712306,2020-02-21
638.74,642.7,620.94,620.94,752356,2020-02-20
617.98,638.74,615.99,634.79,1185728,2020-02-19
627.86,635.76,613.03,614.02,927829,2020-02-18
634.79,637.75,618.97,637.75,1112404,2020-02-17
653.57,655.54,641.7,641.7,740929,2020-02-14
655.54,657.52,644.67,654.57,864619,2020-02-13
640.71,652.58,637.75,652.58,875136,2020-02-12
638.74,647.63,630.83,634.79,943404,2020-02-10
654.57,655.54,638.74,639.73,1054250,2020-02-07
653.57,656.53,646.65,653.57,1171569,2020-02-06
647.63,658.52,644.67,649.62,1653283,2020-02-05
618.97,636.76,618.97,634.79,1391945,2020-02-04
593.26,616.98,590.29,612.05,1919879,2020-02-03
613.03,624.9,609.08,615.01,1360594,2020-01-31
624.9,633.8,605.11,617.98,1848680,2020-01-30
624.9,639.73,621.93,630.83,1951131,2020-01-29
592.27,620.94,588.31,617.98,2590619,2020-01-28
603.15,613.03,595.23,599.2,2536410,2020-01-27
643.67,644.67,619.94,621.93,2440228,2020-01-24
647.63,647.63,627.86,632.8,2969679,2020-01-23
667.41,667.41,654.57,654.57,1610401,2020-01-22
671.36,677.3,659.5,667.41,1846049,2020-01-21
695.1,698.07,670.39,672.35,2003519,2020-01-20
671.36,694.11,671.36,686.2,3342065,2020-01-17
694.11,705.97,667.41,667.41,4365974,2020-01-16
721.79,750.47,688.17,702.02,4878637,2020-01-15
764.31,765.31,723.78,729.71,3033497,2020-01-14
