Open,High,Low,Close,Volume,date
3517.0,3576.0,3509.0,3532.0,1395500,2021-11-16
3507.0,3528.0,3494.0,3520.0,1028600,2021-11-15
3435.0,3521.0,3431.0,3501.0,1388000,2021-11-12
3410.0,3449.0,3378.0,3419.0,1615200,2021-11-11
3470.0,3495.0,3446.0,3463.0,1524000,2021-11-10
3573.0,3610.0,3496.0,3524.0,1873000,2021-11-09
3649.0,3664.0,3615.0,3615.0,1294000,2021-11-08
3627.0,3667.0,3614.0,3654.0,1473900,2021-11-05
3659.0,3676.0,3623.0,3667.0,1787500,2021-11-04
3724.0,3731.0,3595.0,3647.0,2556600,2021-11-02
3760.0,3778.0,3739.0,3770.0,1773100,2021-11-01
3760.0,3768.0,3709.0,3751.0,1349100,2021-10-29
3737.0,3792.0,3697.0,3785.0,1365900,2021-10-28
3779.0,3795.0,3756.0,3795.0,845900,2021-10-27
3776.0,3803.0,3746.0,3774.0,908200,2021-10-26
3740.0,3778.0,3730.0,3745.0,794900,2021-10-25
3705.0,3759.0,3675.0,3722.0,817900,2021-10-22
3779.0,3795.0,3741.0,3752.0,902700,2021-10-21
3808.0,3818.0,3791.0,3791.0,931000,2021-10-20
3818.0,3828.0,3755.0,3773.0,712500,2021-10-19
3834.0,3843.0,3775.0,3785.0,941800,2021-10-18
3775.0,3838.0,3763.0,3828.0,1469600,2021-10-15
3694.0,3736.0,3665.0,3735.0,976600,2021-10-14
3687.0,3744.0,3683.0,3712.0,1007600,2021-10-13
3719.0,3730.0,3681.0,3721.0,771500,2021-10-12
3687.0,3733.0,3666.0,3732.0,1324900,2021-10-11
3675.0,3714.0,3665.0,3676.0,1315700,2021-10-08
3596.0,3657.0,3570.0,3621.0,1135600,2021-10-07
3614.0,3654.0,3552.0,3597.0,1183300,2021-10-06
3598.0,3651.0,3584.0,3613.0,1405100,2021-10-05
3649.0,3675.0,3616.0,3634.0,1079500,2021-10-04
3683.0,3693.0,3595.0,3613.0,1466900,2021-10-01
3744.0,3785.0,3730.0,3739.0,2313900,2021-09-30
3798.0,3815.0,3725.0,3773.0,1731900,2021-09-29
3746.02,3825.87,3736.16,3817.0,1698020,2021-09-28
3758.84,3794.33,3754.89,3783.48,1326746,2021-09-27
3757.85,3771.65,3727.29,3765.74,2205833,2021-09-24
3747.01,3771.65,3717.43,3742.08,1235043,2021-09-22
3774.61,3788.41,3746.02,3746.02,1494631,2021-09-21
3819.96,3844.6,3800.24,3840.66,3029127,2021-09-17
3784.47,3816.01,3760.81,3801.23,1659168,2021-09-16
3784.47,3820.94,3760.81,3781.51,2451624,2021-09-15
3794.33,3810.1,3769.68,3795.31,1889743,2021-09-14
3744.05,3797.28,3726.31,3747.01,2312954,2021-09-13
3641.53,3704.62,3622.8,3698.7,2625088,2021-09-10
3590.27,3616.88,3579.42,3604.07,1712830,2021-09-09
3499.57,3606.04,3489.72,3599.14,2123970,2021-09-08
3529.15,3547.88,3517.32,3534.08,1310414,2021-09-07
3468.03,3501.55,3450.28,3489.72,1421492,2021-09-06
3394.09,3438.45,3381.28,3436.48,1592217,2021-09-03
3371.42,3400.01,3371.42,3393.11,893695,2021-09-02
3342.83,3399.02,3323.12,3384.24,1529729,2021-09-01
3292.56,3328.05,3271.86,3308.33,2495345,2021-08-31
3302.41,3321.14,3280.73,3321.14,1418854,2021-08-30
3253.13,3282.7,3251.15,3278.76,898462,2021-08-27
3282.7,3301.43,3277.77,3278.76,1039567,2021-08-26
3271.86,3294.53,3264.95,3274.81,1442997,2021-08-25
3290.59,3324.1,3262.0,3263.97,1297328,2021-08-24
3310.3,3346.78,3303.4,3305.37,1136848,2021-08-23
3251.15,3298.47,3251.15,3266.93,1181685,2021-08-20
3238.34,3280.73,3236.37,3254.11,1253201,2021-08-19
3238.34,3272.84,3236.37,3250.17,813455,2021-08-18
3285.66,3304.39,3243.27,3254.11,834453,2021-08-17
3325.09,3329.03,3257.07,3276.78,936604,2021-08-16
3370.43,3373.39,3346.78,3348.75,1170425,2021-08-13
3391.14,3412.82,3366.49,3371.42,1467749,2021-08-12
3370.43,3415.78,3316.22,3352.69,2560065,2021-08-11
3361.56,3374.38,3159.47,3212.71,3689102,2021-08-10
3323.12,3351.7,3310.3,3342.83,950907,2021-08-06
3344.8,3373.39,3331.0,3347.76,796210,2021-08-05
3366.49,3367.48,3339.88,3346.78,725505,2021-08-04
3350.72,3381.28,3338.89,3361.56,676307,2021-08-03
3331.0,3381.28,3330.02,3375.36,960341,2021-08-02
3328.05,3353.68,3294.53,3297.49,1807880,2021-07-30
3374.38,3393.11,3337.9,3351.7,1092519,2021-07-29
3349.73,3388.18,3342.83,3367.48,1049609,2021-07-28
3365.51,3380.29,3355.65,3370.43,805441,2021-07-27
3438.45,3438.45,3330.02,3344.8,2155214,2021-07-26
3331.99,3373.39,3310.3,3326.07,1258375,2021-07-21
3273.83,3290.59,3244.25,3264.95,1117372,2021-07-20
3328.05,3340.86,3304.39,3319.17,1254013,2021-07-19
3354.66,3387.19,3332.97,3349.73,2023138,2021-07-16
3426.63,3428.6,3371.42,3379.31,1737683,2021-07-15
3343.82,3421.7,3343.82,3409.87,2113826,2021-07-14
3356.63,3368.46,3349.73,3360.58,1570914,2021-07-13
3363.53,3370.43,3317.2,3332.97,1883454,2021-07-12
3262.98,3274.81,3207.78,3264.95,2067163,2021-07-09
3308.33,3332.97,3280.73,3308.33,2106218,2021-07-08
3329.03,3351.7,3308.33,3351.7,1594753,2021-07-07
3326.07,3348.75,3317.2,3344.8,757865,2021-07-06
3292.56,3332.97,3288.61,3316.22,719622,2021-07-05
3278.76,3309.32,3269.88,3305.37,1433665,2021-07-02
3323.12,3327.06,3243.27,3264.95,1111285,2021-07-01
3311.29,3327.06,3287.63,3287.63,1418550,2021-06-30
3254.11,3285.66,3231.44,3282.7,1331209,2021-06-29
3339.88,3350.72,3291.57,3302.41,1183613,2021-06-28
3306.36,3336.92,3303.4,3327.06,1680267,2021-06-25
3239.32,3275.8,3226.51,3264.95,1240521,2021-06-24
3276.78,3292.56,3260.03,3267.91,1419970,2021-06-23
3207.78,3287.63,3203.84,3281.71,2273798,2021-06-22
3105.26,3117.09,3063.85,3091.45,1633503,2021-06-21
3196.93,3203.84,3156.52,3159.47,2481955,2021-06-18
3248.2,3278.76,3216.65,3234.39,1142833,2021-06-17
3243.27,3275.8,3234.39,3234.39,1058840,2021-06-16
3225.52,3262.98,3223.55,3233.41,1291444,2021-06-15
3263.97,3273.83,3200.88,3203.84,938531,2021-06-14
3282.7,3282.7,3211.72,3236.37,2482767,2021-06-11
3295.51,3315.23,3284.67,3300.44,1237478,2021-06-10
3308.33,3312.27,3257.07,3283.68,1543221,2021-06-09
3300.44,3319.17,3277.77,3309.32,1306762,2021-06-08
3327.06,3328.05,3271.86,3307.34,1265881,2021-06-07
3299.46,3299.46,3255.1,3283.68,1025973,2021-06-04
3279.74,3315.23,3259.04,3295.51,1274707,2021-06-03
3235.38,3297.49,3210.74,3288.61,1689397,2021-06-02
3174.26,3203.84,3150.6,3199.89,1291039,2021-06-01
3147.64,3190.03,3133.84,3160.46,1653690,2021-05-31
3108.21,3192.99,3108.21,3171.3,2265074,2021-05-28
3104.27,3142.72,3051.04,3066.81,6371200,2021-05-27
3086.53,3131.87,3086.53,3125.96,1813256,2021-05-26
3145.67,3155.53,3121.03,3137.79,1614229,2021-05-25
3121.03,3148.63,3109.2,3130.89,1325326,2021-05-24
3106.24,3137.79,3105.26,3123.99,1408203,2021-05-21
3098.36,3141.73,3081.6,3130.89,1342875,2021-05-20
3107.23,3133.84,3073.71,3129.9,1949187,2021-05-19
3174.26,3208.76,3133.84,3141.73,2482462,2021-05-18
3231.44,3231.44,3167.36,3195.95,1294285,2021-05-17
3223.55,3307.34,3174.26,3215.66,2121637,2021-05-14
3234.39,3265.94,3186.09,3209.75,1083693,2021-05-13
3282.7,3300.44,3234.39,3258.05,1559248,2021-05-12
3370.43,3386.21,3305.37,3323.12,1357584,2021-05-11
3349.73,3379.31,3329.03,3372.41,1488341,2021-05-10
3331.99,3333.96,3292.56,3331.0,1385582,2021-05-07
3228.48,3307.34,3219.61,3294.53,2441480,2021-05-06
3245.24,3251.15,3183.13,3189.05,1631576,2021-04-30
3208.76,3232.42,3197.92,3230.45,967341,2021-04-28
3210.74,3215.66,3182.15,3191.02,1115039,2021-04-27
3224.54,3249.18,3177.22,3245.24,1238391,2021-04-26
3199.89,3210.74,3181.16,3210.74,912157,2021-04-23
3205.81,3216.65,3170.32,3209.75,1202481,2021-04-22
3164.4,3190.03,3135.82,3151.59,1574262,2021-04-21
3262.98,3264.95,3194.96,3213.69,1417333,2021-04-20
3365.51,3370.43,3294.53,3296.5,1362859,2021-04-19
3293.54,3383.25,3273.83,3383.25,2125187,2021-04-16
3284.67,3315.23,3265.94,3282.7,929199,2021-04-15
3288.61,3289.6,3235.38,3248.2,997367,2021-04-14
3238.34,3297.49,3225.52,3285.66,1382741,2021-04-13
3271.86,3287.63,3206.79,3226.51,1074361,2021-04-12
3225.52,3272.84,3218.62,3221.58,1603680,2021-04-09
3166.38,3207.78,3162.43,3195.95,1902017,2021-04-08
3156.52,3189.05,3128.91,3157.5,1661197,2021-04-07
3188.06,3191.02,3106.24,3131.87,1597999,2021-04-06
3172.29,3191.02,3160.46,3175.25,776429,2021-04-05
3221.58,3232.42,3151.59,3160.46,859002,2021-04-02
3228.48,3258.05,3187.08,3196.93,1431534,2021-04-01
3255.1,3307.34,3194.96,3194.96,2065033,2021-03-31
3299.46,3302.41,3264.95,3294.53,1333035,2021-03-30
3364.32,3374.01,3259.73,3298.47,2899540,2021-03-29
3339.15,3363.36,3286.85,3296.54,2060759,2021-03-26
3247.14,3324.61,3238.43,3290.72,1588965,2021-03-25
3312.03,3317.84,3192.91,3202.59,2705204,2021-03-24
3326.56,3348.83,3298.47,3300.4,1409085,2021-03-23
3320.74,3345.93,3287.82,3327.52,1525665,2021-03-22
3347.86,3388.53,3303.31,3356.57,3356051,2021-03-19
3316.88,3384.66,3313.0,3355.61,2040416,2021-03-18
3229.71,3290.72,3208.41,3280.07,1575230,2021-03-17
3211.32,3273.29,3203.57,3251.02,1687061,2021-03-16
3171.61,3211.32,3160.95,3211.32,1532171,2021-03-15
3159.02,3159.02,3087.35,3147.4,2155655,2021-03-12
3129.97,3154.17,3099.94,3147.4,1640181,2021-03-11
3095.1,3137.71,3089.3,3129.97,1817891,2021-03-10
3118.35,3159.99,3097.03,3159.99,1869315,2021-03-09
3046.68,3092.19,3034.09,3051.52,1324309,2021-03-08
3029.25,3045.71,2972.11,3004.07,1434900,2021-03-05
3050.55,3071.86,2993.42,3029.25,1226005,2021-03-04
2999.22,3029.25,2975.99,3021.5,1260184,2021-03-03
3025.38,3035.06,2958.55,3004.07,1347542,2021-03-02
2975.99,3025.38,2959.53,3025.38,1533100,2021-03-01
3039.9,3048.61,2905.29,2908.2,2613303,2021-02-26
3009.88,3065.08,3007.94,3042.81,2291544,2021-02-25
3073.8,3092.19,3023.43,3029.25,2447261,2021-02-24
3195.82,3210.34,3089.3,3098.98,1811282,2021-02-22
3179.36,3192.91,3143.52,3163.86,878639,2021-02-19
3190.0,3231.65,3148.36,3168.7,1269891,2021-02-18
3280.07,3299.44,3216.16,3218.09,1464123,2021-02-17
3258.76,3299.44,3241.33,3264.58,1705235,2021-02-16
3181.29,3239.39,3181.29,3231.65,1239739,2021-02-15
3198.72,3226.8,3139.65,3165.79,1513378,2021-02-12
3132.87,3201.63,3098.98,3198.72,2089774,2021-02-10
3140.62,3152.24,3065.08,3113.5,1993227,2021-02-09
3095.1,3169.67,3093.16,3115.44,2129117,2021-02-08
3031.18,3108.66,3016.66,3098.01,2295366,2021-02-05
2994.38,3013.75,2980.83,2995.35,1566763,2021-02-04
2917.88,2969.21,2917.88,2969.21,1387711,2021-02-03
2884.95,2900.45,2863.16,2892.7,1256983,2021-02-02
2865.1,2916.91,2864.61,2892.7,1612714,2021-02-01
2880.59,2900.93,2861.71,2870.91,2115796,2021-01-29
2826.85,2901.9,2819.1,2877.68,4931901,2021-01-28
2897.54,2941.12,2896.57,2927.57,1427982,2021-01-27
2899.0,2925.62,2886.89,2907.23,1505220,2021-01-26
2967.26,2981.79,2926.59,2941.12,1343515,2021-01-25
2891.25,2954.68,2880.59,2946.93,1821712,2021-01-22
2928.53,2961.46,2913.04,2924.66,1981869,2021-01-21
2944.99,2949.84,2909.16,2930.46,1428291,2021-01-20
2949.84,2981.79,2934.34,2965.33,1231581,2021-01-19
3007.94,3031.18,2944.99,2958.55,1128838,2021-01-18
3039.9,3055.39,3006.01,3031.18,1330815,2021-01-15
3009.88,3075.73,2991.48,3052.49,1703170,2021-01-14
2981.79,3011.81,2963.4,3006.97,1183875,2021-01-13
2979.86,3015.69,2957.58,2996.33,1314912,2021-01-12
2989.54,2998.26,2944.03,2997.29,2253855,2021-01-08
3008.91,3023.43,2979.86,2993.42,1605485,2021-01-07
2900.93,2945.96,2900.45,2941.12,1006887,2021-01-06
2906.25,2922.72,2898.02,2904.8,1225799,2021-01-05
2989.54,3003.1,2930.46,2945.96,913438,2021-01-04
3013.75,3016.66,2967.26,2967.26,1265657,2020-12-30
2953.71,3007.94,2947.9,2999.22,1444297,2020-12-29
2902.38,2905.29,2868.49,2899.48,1069256,2020-12-28
2943.06,2943.06,2903.35,2917.88,1216299,2020-12-25
2873.81,2889.79,2854.93,2867.04,962176,2020-12-24
2923.69,2934.34,2853.47,2878.18,945551,2020-12-23
2896.57,2903.84,2862.2,2874.79,1215990,2020-12-22
2970.17,2986.63,2900.45,2928.53,1665892,2020-12-21
3040.87,3055.39,2943.06,2945.96,2735872,2020-12-18
3036.02,3042.81,3004.07,3025.38,1309749,2020-12-17
3081.55,3090.26,3060.23,3063.14,1181397,2020-12-16
3088.32,3100.91,3033.13,3043.77,1247380,2020-12-15
3096.07,3137.71,3090.26,3110.6,1306135,2020-12-14
3061.21,3101.88,3051.52,3085.42,1926314,2020-12-11
3164.83,3169.67,3080.57,3085.42,2153177,2020-12-10
3159.02,3186.13,3138.68,3168.7,1541465,2020-12-09
3190.0,3210.34,3149.33,3166.77,1788772,2020-12-08
3193.88,3230.68,3179.36,3219.06,1561290,2020-12-07
3141.58,3202.59,3128.03,3174.51,1509558,2020-12-04
3166.77,3187.11,3123.19,3144.49,1592475,2020-12-03
3160.95,3221.96,3159.99,3193.88,2915545,2020-12-02
3128.03,3193.88,3098.01,3134.81,2840888,2020-12-01
3333.34,3340.11,3086.39,3098.98,7816778,2020-11-30
3362.39,3368.2,3308.15,3332.36,2902844,2020-11-27
3317.84,3369.16,3295.56,3359.48,1683344,2020-11-26
3439.86,3439.86,3371.11,3378.85,2624972,2020-11-25
3334.31,3401.12,3299.44,3390.48,3082826,2020-11-24
3224.87,3251.99,3188.07,3234.55,2368783,2020-11-20
3146.43,3225.84,3144.49,3215.18,2750122,2020-11-19
3134.81,3181.29,3113.5,3139.65,2081721,2020-11-18
3142.56,3168.7,3125.12,3150.31,2414218,2020-11-17
3095.1,3126.1,3090.26,3106.72,2435282,2020-11-16
3032.15,3052.49,2964.37,2993.42,1788359,2020-11-13
3081.55,3135.78,3030.22,3045.71,3038011,2020-11-12
3057.34,3100.91,3014.72,3094.14,3901264,2020-11-11
2844.28,3008.91,2838.47,2989.54,4311826,2020-11-10
2777.94,2786.17,2751.31,2758.57,1592475,2020-11-09
2750.34,2788.11,2736.79,2756.64,1902978,2020-11-06
2746.47,2759.05,2717.41,2758.57,1333912,2020-11-05
2800.21,2800.21,2754.21,2764.39,1192652,2020-11-04
2677.22,2753.73,2675.77,2751.79,1503671,2020-11-02
2736.3,2736.3,2645.75,2649.14,1766364,2020-10-30
2692.24,2755.66,2682.06,2737.27,1263179,2020-10-29
2715.47,2736.3,2710.15,2715.97,1859402,2020-10-28
2824.42,2824.91,2765.35,2775.52,1073284,2020-10-27
2839.44,2852.99,2831.69,2841.86,1091871,2020-10-26
2785.69,2811.35,2765.35,2801.67,800471,2020-10-23
2834.6,2843.31,2788.59,2795.85,1066159,2020-10-22
2768.25,2831.2,2767.77,2825.88,992018,2020-10-21
2766.32,2776.98,2735.81,2749.86,942453,2020-10-20
2780.85,2797.8,2770.19,2784.72,899394,2020-10-19
2760.02,2768.74,2744.53,2746.47,1126256,2020-10-16
2766.8,2784.23,2752.76,2774.07,1071425,2020-10-15
2779.39,2801.19,2751.31,2786.66,757721,2020-10-14
2806.99,2817.65,2787.62,2796.83,908481,2020-10-13
2806.99,2819.58,2783.27,2803.6,1304690,2020-10-12
2816.67,2816.67,2765.35,2787.14,1665067,2020-10-09
2833.14,2845.24,2795.85,2816.67,1942836,2020-10-08
2812.32,2841.86,2796.83,2833.14,1508834,2020-10-07
2780.85,2831.69,2778.43,2820.55,2235888,2020-10-06
2725.65,2801.67,2719.84,2796.83,2177855,2020-10-05
2660.76,2720.32,2651.08,2689.33,2638912,2020-10-02
2677.71,2683.52,2611.86,2612.34,1929722,2020-09-30
2704.34,2721.29,2677.71,2706.27,1334635,2020-09-29
2677.12,2708.64,2658.99,2704.34,2160767,2020-09-28
2689.07,2692.4,2643.23,2661.85,1637281,2020-09-25
2674.26,2692.89,2668.07,2677.61,1817955,2020-09-24
2746.82,2748.26,2687.63,2707.21,2862309,2020-09-23
2742.53,2774.98,2732.51,2770.7,2752437,2020-09-18
2727.73,2767.35,2717.7,2742.05,2129240,2020-09-17
2796.47,2796.47,2750.66,2753.5,2116567,2020-09-16
2883.35,2885.27,2814.61,2827.03,1417853,2020-09-15
2857.57,2887.18,2839.91,2873.8,1635604,2020-09-14
2816.53,2828.94,2756.85,2816.05,2554795,2020-09-11
2735.37,2811.74,2712.46,2807.93,1945528,2020-09-10
2672.84,2720.1,2648.49,2716.75,1771766,2020-09-09
2742.53,2745.39,2697.66,2720.57,1430107,2020-09-08
2771.17,2779.28,2705.77,2708.64,1517564,2020-09-07
2747.79,2771.64,2732.99,2765.93,1319921,2020-09-04
2754.94,2775.94,2739.66,2766.88,1694574,2020-09-03
2690.98,2729.65,2682.38,2719.61,1183761,2020-09-02
2669.97,2704.82,2657.08,2686.68,1365692,2020-09-01
2703.38,2753.5,2703.38,2711.98,2084621,2020-08-31
2658.03,2744.92,2640.85,2669.97,2998573,2020-08-28
2673.31,2685.73,2633.21,2633.69,2514574,2020-08-27
2701.96,2702.9,2666.14,2690.49,1520287,2020-08-26
2721.04,2754.47,2697.19,2738.23,2819261,2020-08-25
2654.21,2683.81,2635.6,2667.58,1919552,2020-08-24
2608.39,2672.84,2606.96,2667.1,2078442,2020-08-21
2577.36,2616.03,2569.72,2601.7,2667599,2020-08-20
2530.58,2557.78,2503.84,2546.33,1741601,2020-08-19
2512.91,2561.6,2509.1,2555.4,1794913,2020-08-18
2534.39,2562.08,2522.94,2525.81,1302639,2020-08-17
2606.48,2610.3,2539.65,2539.65,2174383,2020-08-14
2644.19,2644.19,2578.79,2603.61,2591454,2020-08-13
2574.49,2611.25,2564.47,2585.95,2305829,2020-08-12
2503.84,2567.81,2460.4,2529.62,3907919,2020-08-11
2365.4,2420.3,2316.23,2360.63,2578466,2020-08-07
2328.65,2368.74,2327.69,2351.08,1013351,2020-08-06
2369.69,2370.66,2324.35,2343.44,1367473,2020-08-05
2274.22,2364.92,2272.79,2364.45,2435392,2020-08-04
2243.67,2276.62,2242.71,2255.13,2862203,2020-08-03
2259.9,2269.93,2226.49,2226.49,2596272,2020-07-31
2317.19,2328.16,2249.4,2252.27,1615181,2020-07-30
2302.39,2342.01,2288.07,2323.39,3039213,2020-07-29
2384.02,2391.66,2360.15,2364.45,1964591,2020-07-28
2451.33,2451.33,2393.57,2425.08,2756312,2020-07-27
2440.35,2484.27,2436.53,2451.81,1810101,2020-07-22
2462.78,2463.74,2425.55,2436.06,2641624,2020-07-21
2508.61,2508.61,2450.86,2485.69,2601927,2020-07-20
2504.32,2508.14,2482.36,2490.96,1701800,2020-07-17
2523.89,2565.41,2493.34,2511.48,3607003,2020-07-16
2426.98,2454.2,2397.86,2449.9,2497607,2020-07-15
2362.54,2382.12,2342.97,2379.72,2400304,2020-07-14
2347.73,2367.79,2326.25,2367.79,1798475,2020-07-13
2309.08,2345.36,2302.87,2306.68,2460843,2020-07-10
2333.9,2339.62,2291.89,2320.05,2795695,2020-07-09
2356.81,2377.82,2342.01,2342.97,2558356,2020-07-08
2403.6,2403.6,2350.6,2368.74,3285874,2020-07-07
2395.0,2441.78,2384.02,2417.44,2907974,2020-07-06
2451.81,2453.72,2397.39,2416.0,1868335,2020-07-03
2400.25,2459.92,2390.7,2436.53,2927143,2020-07-02
2405.03,2422.21,2369.22,2383.06,1784544,2020-07-01
2437.96,2463.74,2407.41,2426.98,2536674,2020-06-30
2384.5,2409.31,2363.02,2396.91,1938301,2020-06-29
2431.28,2484.27,2411.24,2455.63,1945842,2020-06-26
2457.07,2457.07,2377.82,2408.37,2530600,2020-06-25
2531.05,2544.43,2468.52,2485.69,2410569,2020-06-24
2552.06,2566.85,2502.89,2538.69,1678652,2020-06-23
2534.87,2559.7,2521.98,2534.39,1312694,2020-06-22
2586.42,2587.38,2536.3,2567.81,2336938,2020-06-19
2577.36,2590.72,2528.66,2577.84,1566164,2020-06-18
2643.72,2656.61,2579.26,2594.53,1949612,2020-06-17
2539.65,2669.49,2516.25,2650.87,3236752,2020-06-16
2668.54,2673.31,2523.42,2526.76,2184752,2020-06-15
2625.58,2667.58,2587.38,2662.33,3562175,2020-06-12
2747.79,2790.26,2712.93,2714.37,1909080,2020-06-11
2768.79,2817.96,2764.01,2784.54,2381976,2020-06-10
2838.49,2862.35,2792.65,2841.35,2348878,2020-06-09
2847.08,2859.5,2785.97,2825.11,2933113,2020-06-08
2666.63,2806.03,2664.24,2805.07,4681311,2020-06-05
2673.31,2719.61,2617.46,2662.8,4614593,2020-06-04
2532.48,2607.91,2531.05,2596.93,2973332,2020-06-03
2541.08,2553.49,2515.78,2531.53,2400620,2020-06-02
2549.19,2564.47,2513.87,2541.08,1907717,2020-06-01
2516.73,2564.47,2489.52,2553.49,5676752,2020-05-29
2549.19,2574.97,2526.28,2561.6,3414493,2020-05-28
2532.01,2576.89,2476.16,2534.87,3322113,2020-05-27
2496.67,2587.38,2490.47,2579.74,2645709,2020-05-26
2482.84,2506.7,2444.17,2489.03,2213241,2020-05-25
2424.6,2431.76,2387.83,2406.46,2090801,2020-05-22
2463.27,2468.52,2414.09,2429.85,2539817,2020-05-21
2424.6,2515.78,2411.24,2486.19,3380557,2020-05-20
2402.64,2439.4,2383.06,2401.2,3338453,2020-05-19
2282.33,2319.1,2265.63,2307.16,3390927,2020-05-18
2340.1,2392.61,2266.58,2281.86,4376207,2020-05-15
2577.36,2593.12,2326.25,2339.62,3535780,2020-05-14
2632.73,2642.29,2596.93,2619.84,1770300,2020-05-13
