Open,High,Low,Close,Volume,date
3610.0,3640.0,3575.0,3610.0,1959700,2022-01-05
3495.0,3495.0,3420.0,3440.0,949800,2022-01-04
3400.0,3465.0,3395.0,3405.0,881300,2021-12-30
3490.0,3490.0,3405.0,3415.0,1251900,2021-12-29
3355.0,3420.0,3355.0,3415.0,847500,2021-12-28
3355.0,3365.0,3330.0,3350.0,506700,2021-12-27
3360.0,3370.0,3335.0,3355.0,400900,2021-12-24
3340.0,3365.0,3310.0,3345.0,730200,2021-12-23
3300.0,3365.0,3300.0,3335.0,1851200,2021-12-22
3215.0,3300.0,3195.0,3290.0,912900,2021-12-21
3225.0,3225.0,3155.0,3155.0,668500,2021-12-20
3240.0,3285.0,3210.0,3250.0,1911300,2021-12-17
3300.0,3310.0,3245.0,3265.0,535100,2021-12-16
3195.0,3290.0,3195.0,3230.0,659500,2021-12-15
3255.0,3255.0,3180.0,3195.0,739700,2021-12-14
3255.0,3285.0,3245.0,3270.0,703400,2021-12-13
3210.0,3270.0,3205.0,3235.0,748500,2021-12-10
3225.0,3260.0,3200.0,3250.0,897900,2021-12-09
3250.0,3250.0,3155.0,3240.0,1480800,2021-12-08
3190.0,3230.0,3160.0,3220.0,1420300,2021-12-07
3185.0,3220.0,3120.0,3145.0,1065500,2021-12-06
3145.0,3210.0,3130.0,3205.0,1239500,2021-12-03
3185.0,3215.0,3125.0,3145.0,1853400,2021-12-02
3265.0,3265.0,3165.0,3230.0,1565000,2021-12-01
3295.0,3360.0,3245.0,3285.0,12158800,2021-11-30
3220.0,3300.0,3210.0,3245.0,2323000,2021-11-29
3400.0,3415.0,3285.0,3315.0,1660500,2021-11-26
3440.0,3480.0,3410.0,3420.0,1595100,2021-11-25
3435.0,3575.0,3430.0,3445.0,1737900,2021-11-24
3545.0,3545.0,3445.0,3465.0,2140900,2021-11-22
3650.0,3655.0,3565.0,3615.0,1226200,2021-11-19
3545.0,3605.0,3510.0,3590.0,1120900,2021-11-18
3570.0,3575.0,3515.0,3545.0,1445200,2021-11-17
3640.0,3640.0,3565.0,3570.0,1267400,2021-11-16
3735.0,3735.0,3610.0,3630.0,1320700,2021-11-15
3795.0,3890.0,3745.0,3760.0,2275200,2021-11-12
3705.0,3810.0,3700.0,3790.0,1090300,2021-11-11
3700.0,3730.0,3645.0,3710.0,1641700,2021-11-10
3635.0,3675.0,3580.0,3590.0,750200,2021-11-09
3675.0,3710.0,3650.0,3650.0,855200,2021-11-08
3775.0,3790.0,3680.0,3695.0,860400,2021-11-05
3645.0,3705.0,3620.0,3705.0,1048400,2021-11-04
3610.0,3630.0,3550.0,3630.0,1646600,2021-11-02
3710.0,3720.0,3555.0,3665.0,2148600,2021-11-01
3780.0,3790.0,3675.0,3690.0,1246500,2021-10-29
3790.0,3810.0,3735.0,3765.0,868000,2021-10-28
3885.0,3900.0,3810.0,3830.0,600500,2021-10-27
3885.0,3890.0,3830.0,3860.0,623400,2021-10-26
3865.0,3920.0,3825.0,3825.0,808600,2021-10-25
3900.0,3995.0,3885.0,3930.0,831300,2021-10-22
3900.0,3970.0,3880.0,3920.0,583400,2021-10-21
3945.0,4005.0,3940.0,3965.0,980100,2021-10-20
3935.0,3960.0,3900.0,3920.0,765800,2021-10-19
3980.0,3985.0,3875.0,3900.0,985400,2021-10-18
3910.0,3955.0,3880.0,3955.0,892900,2021-10-15
3830.0,3850.0,3745.0,3810.0,939900,2021-10-14
3825.0,3845.0,3750.0,3785.0,958700,2021-10-13
3965.0,4000.0,3860.0,3865.0,1169600,2021-10-12
3870.0,4015.0,3860.0,3955.0,635800,2021-10-11
4010.0,4020.0,3895.0,3895.0,709700,2021-10-08
3995.0,4035.0,3915.0,3925.0,654400,2021-10-07
4095.0,4145.0,3955.0,3985.0,909400,2021-10-06
4020.0,4035.0,3935.0,3975.0,850000,2021-10-05
4180.0,4180.0,4055.0,4120.0,672200,2021-10-04
4190.0,4255.0,4125.0,4135.0,549300,2021-10-01
4300.0,4340.0,4235.0,4250.0,868400,2021-09-30
4265.0,4325.0,4245.0,4305.0,777300,2021-09-29
4380.0,4380.0,4260.0,4370.0,1194000,2021-09-28
4630.0,4630.0,4405.0,4435.0,1042800,2021-09-27
4700.0,4730.0,4575.0,4600.0,630600,2021-09-24
4640.0,4655.0,4560.0,4560.0,460800,2021-09-22
4610.0,4715.0,4600.0,4665.0,641900,2021-09-21
4800.0,4865.0,4765.0,4845.0,843900,2021-09-17
4910.0,4910.0,4820.0,4835.0,477800,2021-09-16
4810.0,4890.0,4800.0,4860.0,581400,2021-09-15
4880.0,4910.0,4855.0,4880.0,504700,2021-09-14
4850.0,4850.0,4775.0,4830.0,348000,2021-09-13
4800.0,4800.0,4740.0,4800.0,503100,2021-09-10
4790.0,4820.0,4730.0,4760.0,800000,2021-09-09
4705.0,4860.0,4705.0,4860.0,622600,2021-09-08
4820.0,4820.0,4700.0,4735.0,463600,2021-09-07
4700.0,4770.0,4670.0,4760.0,592300,2021-09-06
4545.0,4670.0,4520.0,4650.0,670800,2021-09-03
4560.0,4600.0,4525.0,4545.0,543400,2021-09-02
4370.0,4520.0,4370.0,4515.0,619100,2021-09-01
4315.0,4405.0,4305.0,4360.0,822900,2021-08-31
4340.0,4380.0,4315.0,4360.0,931400,2021-08-30
4380.0,4380.0,4310.0,4350.0,453000,2021-08-27
4485.0,4515.0,4430.0,4430.0,360400,2021-08-26
4495.0,4545.0,4490.0,4525.0,612100,2021-08-25
4445.0,4495.0,4440.0,4480.0,482000,2021-08-24
4385.0,4435.0,4375.0,4415.0,463700,2021-08-23
4345.0,4415.0,4265.0,4270.0,699400,2021-08-20
4345.0,4390.0,4320.0,4320.0,524500,2021-08-19
4410.0,4420.0,4280.0,4330.0,581300,2021-08-18
4385.0,4465.0,4385.0,4445.0,640300,2021-08-17
4435.0,4435.0,4355.0,4375.0,784300,2021-08-16
4350.0,4410.0,4350.0,4375.0,444800,2021-08-13
4345.0,4430.0,4335.0,4375.0,701800,2021-08-12
4240.0,4320.0,4225.0,4285.0,712100,2021-08-11
4275.0,4285.0,4160.0,4170.0,546500,2021-08-10
4230.0,4265.0,4215.0,4235.0,362200,2021-08-06
4290.0,4320.0,4270.0,4300.0,322100,2021-08-05
4275.0,4280.0,4215.0,4275.0,452800,2021-08-04
4240.0,4320.0,4210.0,4305.0,536300,2021-08-03
4260.0,4310.0,4210.0,4280.0,992100,2021-08-02
4240.0,4245.0,4115.0,4120.0,696000,2021-07-30
4145.0,4210.0,4140.0,4210.0,655500,2021-07-29
4185.0,4225.0,4170.0,4195.0,469400,2021-07-28
4310.0,4320.0,4240.0,4255.0,495300,2021-07-27
4345.0,4345.0,4260.0,4295.0,695200,2021-07-26
4245.0,4260.0,4190.0,4205.0,460200,2021-07-21
4150.0,4225.0,4130.0,4165.0,455000,2021-07-20
4240.0,4255.0,4190.0,4205.0,475300,2021-07-19
4300.0,4350.0,4270.0,4310.0,503000,2021-07-16
4360.0,4365.0,4295.0,4310.0,790800,2021-07-15
4260.0,4420.0,4260.0,4395.0,1088200,2021-07-14
4260.0,4355.0,4260.0,4305.0,951200,2021-07-13
4135.0,4225.0,4115.0,4215.0,1510100,2021-07-12
4000.0,4035.0,3935.0,4015.0,1419000,2021-07-09
4120.0,4145.0,4075.0,4135.0,723200,2021-07-08
4125.0,4135.0,4090.0,4125.0,771700,2021-07-07
4155.0,4180.0,4120.0,4165.0,611000,2021-07-06
4240.0,4240.0,4155.0,4180.0,592400,2021-07-05
4225.0,4275.0,4190.0,4245.0,974500,2021-07-02
4150.0,4255.0,4145.0,4170.0,823900,2021-07-01
4275.0,4285.0,4185.0,4200.0,679800,2021-06-30
4225.0,4275.0,4200.0,4225.0,795800,2021-06-29
4246.82,4261.69,4177.45,4227.0,760879,2021-06-28
4152.67,4187.36,4088.25,4182.4,630114,2021-06-25
4088.25,4093.2,4008.96,4083.29,1178702,2021-06-24
4246.82,4246.82,4127.89,4127.89,724152,2021-06-23
4306.29,4321.15,4207.18,4246.82,1157513,2021-06-22
4266.64,4276.55,4122.94,4177.45,1599249,2021-06-21
4608.57,4628.39,4445.04,4445.04,1390792,2021-06-18
4504.51,4613.53,4499.55,4603.61,781564,2021-06-17
4623.44,4727.5,4603.61,4707.68,529316,2021-06-16
4489.64,4573.88,4420.26,4568.93,1747469,2021-06-15
4663.08,4677.95,4608.57,4628.39,581683,2021-06-14
4856.34,4866.25,4638.3,4668.04,971657,2021-06-11
4846.43,4905.9,4841.48,4856.34,352238,2021-06-10
4935.63,4965.36,4876.16,4900.94,384022,2021-06-09
5014.92,5034.74,4935.63,4945.54,348808,2021-06-08
5133.85,5163.58,5034.74,5054.56,391892,2021-06-07
5024.83,5044.65,4940.58,5034.74,298762,2021-06-04
4965.36,5084.29,4965.36,5044.65,294827,2021-06-03
4995.09,5054.56,4900.94,5005.01,422969,2021-06-02
4950.5,4985.18,4891.03,4940.58,442644,2021-06-01
5054.56,5104.11,4935.63,4975.27,402486,2021-05-31
5034.74,5114.03,5005.01,5084.29,795286,2021-05-28
4821.65,4846.43,4782.01,4841.48,1209073,2021-05-27
4816.7,4831.57,4786.97,4821.65,507320,2021-05-26
4856.34,4866.25,4796.88,4821.65,537388,2021-05-25
4881.12,4965.36,4841.48,4851.39,415098,2021-05-24
4856.34,4945.54,4846.43,4925.72,501972,2021-05-21
4871.21,4920.76,4846.43,4866.25,354761,2021-05-20
4796.88,4886.08,4782.01,4856.34,567153,2021-05-19
4752.28,4831.57,4722.55,4826.61,484113,2021-05-18
4796.88,4811.74,4668.04,4727.5,532242,2021-05-17
4712.63,4821.65,4668.04,4782.01,573712,2021-05-14
4702.72,4777.06,4578.84,4578.84,772987,2021-05-13
4935.63,4975.27,4742.37,4786.97,506916,2021-05-12
5074.38,5074.38,4881.12,4886.08,544955,2021-05-11
4985.18,5064.47,4965.36,4995.09,436792,2021-05-10
4856.34,5014.92,4841.48,4985.18,565741,2021-05-07
5014.92,5034.74,4826.61,4841.48,1241461,2021-05-06
4985.18,5034.74,4846.43,4871.21,686113,2021-04-30
4915.81,4985.18,4886.08,4945.54,462319,2021-04-28
4955.45,4985.18,4886.08,4910.85,449404,2021-04-27
4975.27,5024.83,4950.5,4995.09,369088,2021-04-26
4975.27,5005.01,4935.63,4965.36,417621,2021-04-23
4995.09,5005.01,4910.85,5005.01,508329,2021-04-22
4935.63,4955.45,4816.7,4851.39,766731,2021-04-21
5143.76,5153.67,5044.65,5084.29,380490,2021-04-20
5262.69,5272.6,5143.76,5183.4,515392,2021-04-19
5203.22,5242.87,5163.58,5193.31,411062,2021-04-16
5104.11,5183.4,5084.29,5143.76,350624,2021-04-15
5163.58,5213.13,5114.03,5183.4,541727,2021-04-14
5401.44,5401.44,5213.13,5242.87,695598,2021-04-13
5431.17,5460.91,5341.98,5381.62,513778,2021-04-12
5411.35,5560.02,5381.62,5421.26,683893,2021-04-09
5292.42,5411.35,5272.6,5411.35,453844,2021-04-08
5252.78,5312.24,5223.05,5312.24,453743,2021-04-07
5322.15,5322.15,5173.49,5232.96,303807,2021-04-06
5341.98,5341.98,5252.78,5282.51,299670,2021-04-05
5282.51,5431.17,5282.51,5341.98,370804,2021-04-02
5123.94,5223.05,5104.11,5213.13,572703,2021-04-01
4995.09,5074.38,4975.27,5014.92,389672,2021-03-31
4955.45,4985.18,4900.94,4975.27,446680,2021-03-30
5074.38,5084.29,4935.63,5005.01,516704,2021-03-29
5014.92,5044.65,4950.5,4995.09,438002,2021-03-26
4782.01,4945.54,4777.06,4910.85,374033,2021-03-25
4876.16,4940.58,4846.43,4851.39,583196,2021-03-24
5034.74,5133.85,4920.76,4920.76,618914,2021-03-23
4995.09,5044.65,4950.5,4975.27,376656,2021-03-22
4985.18,5034.74,4905.9,5034.74,811127,2021-03-19
4965.36,5074.38,4965.36,5024.83,441635,2021-03-18
4866.25,4915.81,4841.48,4895.99,372216,2021-03-17
4910.85,4945.54,4886.08,4920.76,396533,2021-03-16
4925.72,4935.63,4811.74,4876.16,497735,2021-03-15
4757.23,4910.85,4752.28,4905.9,857440,2021-03-12
4658.12,4672.99,4608.57,4618.48,539305,2021-03-11
4578.84,4653.17,4544.15,4633.35,797304,2021-03-10
4524.33,4549.1,4415.31,4514.42,646258,2021-03-09
4578.84,4603.61,4459.91,4479.73,608724,2021-03-08
4479.73,4524.33,4385.57,4524.33,813448,2021-03-05
4648.21,4668.04,4504.51,4554.06,628702,2021-03-04
4672.99,4722.55,4648.21,4717.59,772684,2021-03-03
4663.08,4697.77,4573.88,4648.21,739590,2021-03-02
4549.1,4638.3,4549.1,4608.57,556155,2021-03-01
4509.46,4568.93,4474.77,4479.73,975592,2021-02-26
4559.02,4633.35,4529.28,4578.84,1003642,2021-02-25
4717.59,4727.5,4529.28,4534.24,940681,2021-02-24
4856.34,4886.08,4747.32,4816.7,564530,2021-02-22
4742.37,4856.34,4707.68,4786.97,866722,2021-02-19
5024.83,5034.74,4806.79,4856.34,733031,2021-02-18
5094.2,5094.2,5005.01,5044.65,473115,2021-02-17
4985.18,5183.4,4985.18,5143.76,546570,2021-02-16
4985.18,5074.38,4935.63,4975.27,499147,2021-02-15
5203.22,5242.87,4881.12,4940.58,1415209,2021-02-12
4965.36,5114.03,4925.72,5104.11,802752,2021-02-10
4891.03,4895.99,4831.57,4891.03,289277,2021-02-09
4772.1,4876.16,4752.28,4851.39,487039,2021-02-08
4727.5,4767.14,4668.04,4747.32,666539,2021-02-05
4757.23,4782.01,4643.26,4668.04,708008,2021-02-04
4955.45,4985.18,4767.14,4816.7,909100,2021-02-03
4950.5,4985.18,4836.52,4925.72,822226,2021-02-02
4712.63,4925.72,4702.72,4881.12,933114,2021-02-01
4866.25,4866.25,4643.26,4643.26,489663,2021-01-29
4866.25,4975.27,4846.43,4866.25,819602,2021-01-28
4920.76,4940.58,4866.25,4925.72,560797,2021-01-27
5034.74,5044.65,4866.25,4866.25,541424,2021-01-26
5014.92,5074.38,4995.09,5034.74,325298,2021-01-25
4985.18,5024.83,4945.54,4945.54,510751,2021-01-22
4945.54,4995.09,4935.63,4995.09,425390,2021-01-21
4935.63,4985.18,4905.9,4930.67,596918,2021-01-20
4821.65,4925.72,4821.65,4891.03,309054,2021-01-19
4801.83,4861.3,4757.23,4801.83,370097,2021-01-18
4930.67,4950.5,4811.74,4811.74,422161,2021-01-15
4891.03,4975.27,4871.21,4910.85,560797,2021-01-14
4895.99,4965.36,4871.21,4915.81,525280,2021-01-13
4905.9,4985.18,4861.3,4895.99,814961,2021-01-12
4747.32,4836.52,4717.59,4836.52,580169,2021-01-08
4638.3,4737.41,4628.39,4702.72,473418,2021-01-07
4568.93,4583.79,4509.46,4549.1,291396,2021-01-06
4509.46,4573.88,4509.46,4559.02,520941,2021-01-05
4494.59,4494.59,4375.66,4459.91,249725,2021-01-04
4479.73,4524.33,4430.17,4479.73,315612,2020-12-30
4459.91,4529.28,4459.91,4514.42,310769,2020-12-29
4396.85,4450.95,4362.42,4446.03,292792,2020-12-28
4367.34,4387.01,4323.08,4377.18,148530,2020-12-25
4411.6,4411.6,4318.16,4332.92,270121,2020-12-24
4377.18,4387.01,4318.16,4372.25,301230,2020-12-23
4352.58,4357.51,4293.57,4303.4,282727,2020-12-22
4406.68,4426.36,4308.32,4377.18,438171,2020-12-21
4313.24,4372.25,4293.57,4362.42,863938,2020-12-18
4332.92,4337.83,4273.9,4327.99,386932,2020-12-17
4377.18,4387.01,4308.32,4332.92,386119,2020-12-16
4254.23,4313.24,4234.55,4293.57,337829,2020-12-15
4278.81,4308.32,4229.63,4259.14,312514,2020-12-14
4273.9,4293.57,4165.69,4224.71,439898,2020-12-11
4298.49,4303.4,4224.71,4229.63,437561,2020-12-10
4224.71,4323.08,4224.71,4323.08,392016,2020-12-09
4131.27,4195.21,4121.43,4195.21,363549,2020-12-08
4308.32,4327.99,4175.53,4190.29,365684,2020-12-07
4264.06,4283.73,4185.36,4264.06,285573,2020-12-04
4313.24,4323.08,4219.79,4298.49,454945,2020-12-03
4382.1,4431.27,4357.51,4367.34,619030,2020-12-02
4229.63,4357.51,4190.29,4342.75,614049,2020-12-01
4259.14,4337.83,4209.96,4239.47,971499,2020-11-30
4175.53,4254.23,4155.86,4234.55,563928,2020-11-27
4190.29,4224.71,4160.78,4175.53,457792,2020-11-26
4131.27,4264.06,4131.27,4209.96,1084955,2020-11-25
4067.34,4096.84,3993.56,4003.39,888643,2020-11-24
3964.05,4013.23,3939.45,3964.05,557930,2020-11-20
3875.52,3959.13,3860.77,3959.13,815140,2020-11-19
3806.67,3905.03,3791.91,3875.52,573688,2020-11-18
3919.78,3919.78,3831.26,3836.17,872579,2020-11-17
3973.89,4008.32,3880.45,3919.78,831812,2020-11-16
4013.23,4013.23,3924.71,3939.45,567181,2020-11-13
4087.01,4111.6,4052.58,4077.17,619640,2020-11-12
4131.27,4131.27,3993.56,4047.66,565759,2020-11-11
4116.51,4141.1,4003.39,4047.66,734418,2020-11-10
4013.23,4023.06,3973.89,4008.32,430240,2020-11-09
3934.54,3968.97,3900.11,3934.54,423937,2020-11-06
3846.01,3929.62,3831.26,3905.03,521739,2020-11-05
3850.93,3865.69,3782.08,3850.93,654511,2020-11-04
3654.21,3816.5,3619.78,3782.08,1017654,2020-11-02
3811.58,3900.11,3801.75,3826.34,1268560,2020-10-30
3757.49,3796.83,3742.73,3791.91,334270,2020-10-29
3787.0,3826.34,3777.16,3826.34,357552,2020-10-28
3865.69,3865.69,3796.83,3841.1,566063,2020-10-27
3954.21,3973.89,3895.19,3919.78,380425,2020-10-26
3944.38,3959.13,3895.19,3939.45,537496,2020-10-23
3929.62,3978.8,3919.78,3944.38,676877,2020-10-22
3855.85,3973.89,3855.85,3924.71,563013,2020-10-21
3841.1,3875.52,3821.43,3836.17,394862,2020-10-20
3811.58,3875.52,3806.67,3841.1,457995,2020-10-19
3875.52,3900.11,3811.58,3821.43,560675,2020-10-16
3841.1,3846.01,3811.58,3831.26,493984,2020-10-15
3885.36,3890.28,3836.17,3880.45,410823,2020-10-14
3890.28,3924.71,3865.69,3919.78,446507,2020-10-13
3919.78,3919.78,3841.1,3885.36,565046,2020-10-12
4003.39,4013.23,3900.11,3914.87,560269,2020-10-09
3919.78,4042.74,3905.03,4003.39,1064521,2020-10-08
3811.58,3909.95,3787.0,3890.28,867293,2020-10-07
3762.41,3806.67,3737.82,3777.16,477210,2020-10-06
3737.82,3772.24,3708.3,3737.82,673319,2020-10-05
3737.82,3782.08,3688.63,3708.3,838319,2020-10-02
3727.98,3801.75,3727.98,3752.57,663966,2020-09-30
3732.89,3821.43,3693.55,3772.24,612829,2020-09-29
3693.55,3737.82,3683.71,3732.89,492459,2020-09-28
3664.04,3678.8,3624.69,3668.96,499068,2020-09-25
3693.55,3718.14,3629.61,3654.21,499881,2020-09-24
3659.13,3747.65,3654.21,3713.22,548882,2020-09-23
3668.96,3713.22,3644.37,3698.47,576739,2020-09-18
3718.14,3727.98,3659.13,3664.04,468263,2020-09-17
3683.71,3718.14,3659.13,3698.47,652884,2020-09-16
3683.71,3718.14,3649.28,3698.47,596868,2020-09-15
3590.26,3693.55,3575.52,3678.8,749465,2020-09-14
3590.26,3595.19,3511.58,3580.43,1275982,2020-09-11
3408.3,3486.98,3398.46,3472.24,713680,2020-09-10
3280.42,3354.2,3270.59,3349.28,771933,2020-09-09
3329.61,3388.63,3329.61,3388.63,411433,2020-09-08
3260.75,3354.2,3246.0,3319.77,370767,2020-09-07
3295.18,3305.02,3260.75,3280.42,439898,2020-09-04
3491.91,3496.82,3359.11,3364.03,577857,2020-09-03
3354.2,3403.37,3334.52,3398.46,610490,2020-09-02
3295.18,3314.85,3270.59,3300.09,256802,2020-09-01
3319.77,3359.11,3285.35,3300.09,690907,2020-08-31
3246.0,3305.02,3186.98,3226.33,814022,2020-08-28
3265.67,3265.67,3211.57,3216.48,555287,2020-08-27
3231.24,3260.75,3221.41,3246.0,391303,2020-08-26
3201.74,3275.5,3201.74,3226.33,384898,2020-08-25
3191.9,3201.74,3137.79,3172.22,287606,2020-08-24
3201.74,3250.91,3186.98,3196.81,454945,2020-08-21
3211.57,3226.33,3162.39,3177.14,397404,2020-08-20
3201.74,3260.75,3196.81,3231.24,443762,2020-08-19
3231.24,3241.07,3182.06,3231.24,373920,2020-08-18
3300.09,3300.09,3236.16,3241.07,318716,2020-08-17
3334.52,3354.2,3295.18,3324.69,395777,2020-08-14
3344.35,3359.11,3319.77,3334.52,749364,2020-08-13
3275.5,3319.77,3255.83,3280.42,1032293,2020-08-12
3127.96,3241.07,3127.96,3211.57,703005,2020-08-11
3083.7,3098.46,3039.44,3044.35,767052,2020-08-07
3127.96,3127.96,3083.7,3093.53,636720,2020-08-06
3078.78,3127.96,3044.35,3118.12,785555,2020-08-05
3019.76,3142.72,3000.09,3113.2,1061674,2020-08-04
2862.38,2980.42,2843.69,2955.83,2026259,2020-08-03
3216.48,3236.16,3093.53,3118.12,785861,2020-07-31
3314.85,3324.69,3236.16,3265.67,574604,2020-07-30
3344.35,3359.11,3309.93,3319.77,517265,2020-07-29
3452.56,3462.39,3398.46,3408.3,528143,2020-07-28
3423.05,3447.64,3378.79,3437.8,711138,2020-07-27
3541.09,3550.93,3462.39,3477.15,421295,2020-07-22
3477.15,3496.82,3452.56,3482.07,527228,2020-07-21
3521.41,3550.93,3477.15,3511.58,528042,2020-07-20
3477.15,3496.82,3427.97,3472.24,523874,2020-07-17
3516.5,3521.41,3472.24,3477.15,1162931,2020-07-16
3393.54,3457.48,3378.79,3427.97,545528,2020-07-15
3393.54,3398.46,3329.61,3334.52,481785,2020-07-14
3319.77,3373.87,3305.02,3359.11,442339,2020-07-13
3314.85,3324.69,3265.67,3265.67,388457,2020-07-10
3275.5,3339.44,3260.75,3309.93,389982,2020-07-09
3339.44,3383.7,3295.18,3295.18,501609,2020-07-08
3364.03,3413.22,3344.35,3368.95,461349,2020-07-07
3226.33,3349.28,3221.41,3344.35,532006,2020-07-06
3172.22,3226.33,3147.63,3226.33,501405,2020-07-03
3206.65,3206.65,3137.79,3157.46,500084,2020-07-02
3265.67,3290.26,3162.39,3191.9,706461,2020-07-01
3255.83,3295.18,3241.07,3265.67,654816,2020-06-30
3162.39,3206.65,3123.04,3167.31,671793,2020-06-29
3278.34,3278.34,3161.77,3190.91,645694,2020-06-26
3258.91,3283.18,3220.06,3229.76,596999,2020-06-25
3307.48,3307.48,3254.06,3288.05,433619,2020-06-24
3307.48,3341.48,3278.34,3307.48,562512,2020-06-23
3268.62,3273.48,3215.2,3249.19,495080,2020-06-22
3307.48,3322.06,3268.62,3302.61,744936,2020-06-19
3302.61,3322.06,3244.33,3288.05,412514,2020-06-18
3278.34,3360.91,3249.19,3302.61,984395,2020-06-17
3186.06,3302.61,3181.19,3278.34,711478,2020-06-16
3200.63,3220.06,3074.35,3093.78,674005,2020-06-15
3166.62,3220.06,3137.49,3200.63,768717,2020-06-12
3273.48,3322.06,3249.19,3273.48,743700,2020-06-11
3283.18,3336.61,3263.76,3322.06,586086,2020-06-10
3341.48,3365.75,3278.34,3302.61,852826,2020-06-09
3394.9,3409.47,3317.19,3365.75,775821,2020-06-08
3404.6,3409.47,3336.61,3385.18,584954,2020-06-05
3409.47,3443.46,3356.05,3414.33,715081,2020-06-04
3370.61,3438.61,3351.18,3375.48,618310,2020-06-03
3220.06,3317.19,3205.48,3307.48,726817,2020-06-02
3249.19,3283.18,3234.62,3268.62,391617,2020-06-01
3288.05,3297.76,3215.2,3249.19,1570584,2020-05-29
3385.18,3385.18,3263.76,3336.61,934362,2020-05-28
3351.18,3360.91,3288.05,3317.19,809897,2020-05-27
3268.62,3317.19,3215.2,3307.48,759760,2020-05-26
3229.76,3254.06,3195.77,3254.06,559628,2020-05-25
3278.34,3278.34,3181.19,3205.48,598853,2020-05-22
3278.34,3297.76,3239.49,3263.76,564982,2020-05-21
3195.77,3297.76,3195.77,3278.34,713331,2020-05-20
3186.06,3258.91,3176.35,3210.34,867549,2020-05-19
3210.34,3210.34,3152.06,3171.49,680285,2020-05-18
3215.2,3239.49,3108.35,3181.19,839134,2020-05-15
3210.34,3258.91,3190.91,3205.48,406750,2020-05-14
3152.06,3283.18,3142.34,3268.62,600190,2020-05-13
3195.77,3268.62,3181.19,3244.33,673798,2020-05-12
3254.06,3263.76,3195.77,3205.48,494565,2020-05-11
3142.34,3229.76,3127.77,3186.06,862195,2020-05-08
2996.64,3137.49,2982.07,3103.49,999117,2020-05-07
3161.77,3190.91,3064.63,3084.06,1393616,2020-05-01
3011.21,3074.35,2972.36,3020.92,1507065,2020-04-30
2836.37,2867.45,2807.22,2852.87,1276563,2020-04-28
2775.17,2867.45,2767.4,2854.83,1292725,2020-04-27
2679.01,2688.72,2608.1,2678.03,796205,2020-04-24
2658.61,2693.58,2638.2,2666.38,768821,2020-04-23
